"wc","winner","shortlist","peer_dev_lda","peer_dev_jacc","ks_goog","contest"
67,0,0,11.876137,0.99005526,0.81809896,"Contest_20"
72,0,0,12.661017,0.9878453,0.26974389,"Contest_20"
28,0,0,5.1436791,0.99723756,0.86994112,"Contest_20"
106,0,0,6.7742772,0.9828729,0.15731448,"Contest_20"
20,0,0,23.069933,0.99447513,0.61528981,"Contest_20"
24,0,1,6.4867759,0.9928177,0.61528981,"Contest_20"
32,0,0,47.027145,0.9928177,0.61528981,"Contest_20"
228,0,0,2.9173839,0.97734809,0.24794069,"Contest_20"
21,0,0,22.546234,0.9950276,0.85961419,"Contest_20"
17,0,0,7.470068,0.9950276,0.94862318,"Contest_20"
27,0,0,5.3111162,0.99337018,0.28195649,"Contest_20"
39,0,0,9.316556,0.99226516,0.34862316,"Contest_20"
271,0,0,17.595678,0.96077347,0.16113102,"Contest_20"
152,0,0,NA,0.98342544,0.32577208,"Contest_20"
98,0,0,24.275331,0.9878453,0.14862317,"Contest_20"
98,0,0,4.0852232,0.97900552,0.2802051,"Contest_20"
137,0,0,7.665369,0.98397791,0.12507449,"Contest_20"
47,0,0,5.3988285,0.99005526,0.22672857,"Contest_20"
75,0,0,5.3595963,0.98618782,0.30760688,"Contest_20"
105,0,0,7.6485496,0.98176795,0.19221291,"Contest_20"
306,0,0,7.7298722,0.96574587,0.076370776,"Contest_20"
46,0,0,7.4814286,0.99171269,0.41939902,"Contest_20"
31,0,0,2.8336191,0.99060774,0.33555284,"Contest_20"
34,0,0,3.8874717,0.99392265,0.61528981,"Contest_20"
14,0,0,16.107977,0.99613261,0.8617053,"Contest_20"
25,0,0,7.3239508,0.99337018,0.34862316,"Contest_20"
127,0,0,12.010647,0.98563534,0.14028983,"Contest_20"
87,0,0,9.5015907,0.99226516,0.34862316,"Contest_20"
69,0,0,6.6255336,0.99171269,0.3938835,"Contest_20"
129,0,0,5.4795146,0.98397791,0.32957554,"Contest_20"
157,0,0,9.6408873,0.97679555,0.25884342,"Contest_20"
80,0,0,47.924358,0.99060774,0.28195649,"Contest_20"
64,0,0,4.0184822,0.99392265,0.48195651,"Contest_20"
79,0,0,6.7273035,0.98895025,0.6547879,"Contest_20"
53,0,0,5.953053,0.99171269,0.61528981,"Contest_20"
47,0,0,7.4533043,0.9928177,0.56821394,"Contest_20"
159,0,0,4.1052561,0.98232043,0.19726464,"Contest_20"
229,0,0,2.9218078,0.97237569,0.16823258,"Contest_20"
84,0,1,2.8915076,0.98453039,0.24414383,"Contest_20"
136,0,0,6.7943401,0.97679555,0.10100412,"Contest_20"
130,0,1,6.8162632,0.98342544,0.28195649,"Contest_20"
38,0,0,5.9215322,0.99060774,0.41826707,"Contest_20"
118,0,0,17.478434,0.98176795,0.15706141,"Contest_20"
56,0,0,2.8221869,0.99226516,0.61528981,"Contest_20"
192,0,0,2.0277293,0.97403318,0.14822397,"Contest_20"
56,0,0,3.9946609,0.99226516,0.23433745,"Contest_20"
40,0,0,7.3772044,0.99226516,0.23358111,"Contest_20"
47,0,0,12.242453,0.99226516,0.44862318,"Contest_20"
40,0,0,5.2956429,0.99392265,0.81099308,"Contest_20"
92,0,0,7.8147597,0.9878453,0.31052792,"Contest_20"
124,0,0,4.0986538,0.98397791,0.42325059,"Contest_20"
59,0,0,7.5050297,0.99060774,0.60221952,"Contest_20"
36,0,0,7.3522367,0.99392265,0.54240406,"Contest_20"
61,0,0,5.9775701,0.98895025,0.4957118,"Contest_20"
76,0,0,4.7147436,0.98950279,0.34922174,"Contest_20"
54,0,0,24.033062,0.99116021,0.46744037,"Contest_20"
25,0,0,5.7663474,0.99613261,0.28195649,"Contest_20"
139,2,1,12.66684,0.98674035,0.34862316,"Contest_20"
93,0,0,6.0224028,0.99005526,0.51719105,"Contest_20"
110,0,0,2.8926105,0.98397791,0.09652207,"Contest_20"
164,0,0,4.1052527,0.97790056,0.26905784,"Contest_20"
121,0,0,6.8223028,0.98232043,0.14470316,"Contest_20"
207,0,0,6.1155028,0.97127074,0.15640283,"Contest_20"
204,0,1,6.8176756,0.97900552,0.19499998,"Contest_20"
106,0,0,6.784246,0.98397791,0.19862317,"Contest_20"
74,0,0,12.677837,0.980663,0.19170937,"Contest_20"
115,0,0,2.895643,0.9878453,0.21333063,"Contest_20"
93,0,0,17.332157,0.98397791,0.11242986,"Contest_20"
261,0,0,5.9174356,0.96740329,0.12032618,"Contest_20"
159,0,0,11.652762,0.98618782,0.58751208,"Contest_20"
65,0,0,5.4050903,0.9878453,0.94862318,"Contest_20"
111,0,0,6.7522101,0.98563534,0.40477914,"Contest_20"
113,0,0,7.6596189,0.98674035,0.1758959,"Contest_20"
55,0,0,4.0359516,0.98950279,0.60077208,"Contest_20"
81,0,0,3.8867149,0.99005526,0.44862318,"Contest_20"
93,0,0,6.7568655,0.99005526,0.37719458,"Contest_20"
85,0,0,6.7329869,0.99060774,0.44862318,"Contest_20"
77,0,0,5.4527812,0.9878453,0.307825,"Contest_20"
87,0,0,2.8730869,0.98674035,0.34862316,"Contest_20"
343,0,0,9.7154579,0.9635359,0.15706258,"Contest_20"
19,0,0,2.7349298,0.99779004,0.94862318,"Contest_20"
91,0,0,47.964916,0.9878453,0.44862318,"Contest_20"
41,0,0,5.8949933,0.99171269,0.45510411,"Contest_20"
109,0,0,NA,0.98674035,0.15741438,"Contest_20"
64,3,1,11.900524,0.99060774,0.46743873,"Contest_20"
107,0,0,2.8983271,0.980663,0.26687178,"Contest_20"
49,0,0,9.3957682,0.99116021,0.17084539,"Contest_20"
28,0,0,5.2359471,0.9950276,0.61528981,"Contest_20"
22,0,0,10.909867,0.9950276,0.94862318,"Contest_20"
99,0,0,6.7235751,0.98839778,0.61528981,"Contest_20"
103,0,0,3.0433977,0.98563534,0.32894278,"Contest_20"
202,0,0,6.1179605,0.9707182,0.13185774,"Contest_20"
156,0,1,11.650998,0.97790056,0.10526957,"Contest_20"
42,0,0,2.8509853,0.99005526,0.22135045,"Contest_20"
29,0,0,2.8155298,0.99337018,0.61528981,"Contest_20"
98,0,0,6.2766314,0.99440402,0.25945333,"Contest_21"
142,0,0,13.619287,0.99235219,0.098711543,"Contest_21"
146,0,0,2.4719918,0.99328482,0.21874066,"Contest_21"
121,0,0,2.8423929,0.99365789,0.3146801,"Contest_21"
331,0,0,1.9696546,0.98283905,0.14215748,"Contest_21"
187,0,0,30.287119,0.98712927,0.19331196,"Contest_21"
159,0,0,15.42049,0.99235219,0.30579722,"Contest_21"
164,0,0,3.4427178,0.98992723,0.13836873,"Contest_21"
138,0,0,9.0267029,0.99179256,0.12665075,"Contest_21"
83,0,0,1.7375846,0.99421751,0.094065726,"Contest_21"
50,0,0,4.0777636,0.9975751,0.25879768,"Contest_21"
145,0,0,2.4923842,0.99197912,0.29512438,"Contest_21"
110,0,0,26.123133,0.99421751,0.13848819,"Contest_21"
75,0,0,5.5686903,0.99496365,0.21164742,"Contest_21"
82,0,0,NA,0.99552321,0.34044614,"Contest_21"
161,2,1,8.6196222,0.99216563,0.14824854,"Contest_21"
96,0,0,1.8659692,0.99421751,0.080868609,"Contest_21"
76,0,0,6.2408619,0.99496365,0.19805431,"Contest_21"
108,0,0,10.064806,0.99197912,0.2280506,"Contest_21"
14,0,0,2.3156536,0.9988808,0.55403286,"Contest_21"
54,0,0,9.9461327,0.99515015,0.13132848,"Contest_21"
180,0,0,4.2314959,0.99048686,0.12880827,"Contest_21"
99,0,0,2.0948169,0.99403095,0.10512507,"Contest_21"
85,0,0,2.8194301,0.99515015,0.12833238,"Contest_21"
58,0,0,46.751686,0.99626935,0.18262589,"Contest_21"
89,0,0,6.1681485,0.99384445,0.09251146,"Contest_21"
67,0,0,4.1266732,0.99645591,0.37621242,"Contest_21"
124,0,0,2.8491905,0.99309832,0.15130328,"Contest_21"
67,0,0,29.734816,0.99515015,0.17507885,"Contest_21"
345,0,0,2.1247144,0.98563701,0.20158027,"Contest_21"
31,0,0,5.9333262,0.99813467,0.89766723,"Contest_21"
147,0,0,2.854661,0.99160606,0.12199862,"Contest_21"
30,0,0,2.3780181,0.9975751,0.41677999,"Contest_21"
214,0,0,3.2605982,0.98694271,0.23854542,"Contest_21"
340,0,0,11.913832,0.9792949,0.11172767,"Contest_21"
219,0,0,3.8074925,0.98563701,0.16737051,"Contest_21"
207,0,1,10.224035,0.98507738,0.12669748,"Contest_21"
95,0,1,8.5512438,0.99496365,0.28072923,"Contest_21"
288,0,0,2.4904187,0.98246598,0.063455164,"Contest_21"
91,0,0,NA,0.99533671,0.22516848,"Contest_21"
139,0,0,6.2052436,0.99160606,0.12348767,"Contest_21"
97,0,0,10.044589,0.99384445,0.18312241,"Contest_21"
45,0,0,18.609735,0.99776161,0.31607231,"Contest_21"
68,0,0,4.7063713,0.99496365,0.24475712,"Contest_21"
181,0,0,1.9870363,0.98750234,0.13310349,"Contest_21"
95,0,0,10.051859,0.99403095,0.26469791,"Contest_21"
399,0,0,1.2843459,0.98004103,0.047496781,"Contest_21"
361,0,1,6.3882203,0.98545045,0.031088758,"Contest_21"
84,0,0,6.1552429,0.99496365,0.20262443,"Contest_21"
228,0,0,2.4640706,0.98880804,0.1244492,"Contest_21"
215,0,0,6.3386383,0.9889946,0.082772531,"Contest_21"
179,0,0,4.2299442,0.9903003,0.12997212,"Contest_21"
72,2,1,15.275538,0.99440402,0.15782504,"Contest_21"
239,0,0,13.294595,0.98712927,0.10910245,"Contest_21"
167,0,0,2.8594503,0.99123299,0.1679095,"Contest_21"
105,0,0,10.008409,0.99421751,0.3902944,"Contest_21"
114,0,0,2.847167,0.99253869,0.26053554,"Contest_21"
168,0,0,2.2777653,0.99048686,0.10240236,"Contest_21"
194,0,0,1.393657,0.99011379,0.090080038,"Contest_21"
217,0,0,3.3590987,0.98619658,0.23303856,"Contest_21"
363,0,0,2.8706918,0.98582351,0.15698235,"Contest_21"
29,0,0,14.754752,0.99776161,0.44834608,"Contest_21"
51,0,0,2.7131398,0.99664241,0.2766726,"Contest_21"
42,0,0,18.861443,0.99776161,0.62832814,"Contest_21"
60,0,0,29.649792,0.99552321,0.31663868,"Contest_21"
47,0,0,6.1898975,0.99626935,0.24316838,"Contest_21"
132,0,0,26.238958,0.99272525,0.12098718,"Contest_21"
51,0,0,25.580444,0.99664241,0.24944672,"Contest_21"
112,0,0,2.8423896,0.99365789,0.30930841,"Contest_21"
59,0,0,6.1971569,0.99533671,0.37156278,"Contest_21"
79,0,0,6.1587,0.99477708,0.25765333,"Contest_21"
180,0,0,2.8237162,0.99216563,0.06482663,"Contest_21"
84,0,0,4.1984859,0.99496365,0.50930393,"Contest_21"
93,0,0,6.158711,0.99421751,0.20879222,"Contest_21"
215,0,0,2.8627374,0.98955417,0.2202193,"Contest_21"
128,0,0,6.3064651,0.99291176,0.17961408,"Contest_21"
93,0,0,2.4636827,0.99515015,0.2593261,"Contest_21"
115,0,0,10.058578,0.99253869,0.093879908,"Contest_21"
106,0,0,8.5353003,0.99477708,0.38024318,"Contest_21"
110,0,0,6.1898975,0.99328482,0.15702312,"Contest_21"
89,0,0,2.8326077,0.99496365,0.17077291,"Contest_21"
112,0,0,8.5675802,0.99365789,0.20311722,"Contest_21"
88,0,0,8.5049038,0.99552321,0.21602914,"Contest_21"
137,0,0,1.7094052,0.99141949,0.15746418,"Contest_21"
258,0,0,2.4872141,0.98601007,0.19140789,"Contest_21"
156,0,0,4.228826,0.98992723,0.14665106,"Contest_21"
364,0,0,4.2519455,0.98321211,0.14409213,"Contest_21"
103,0,0,3.0797813,0.99384445,0.19209811,"Contest_21"
138,0,0,9.3426037,0.98936766,0.16073653,"Contest_21"
54,0,0,2.810133,0.99608284,0.41965258,"Contest_21"
72,0,0,9.1160212,0.99459058,0.28919923,"Contest_21"
127,0,0,30.012747,0.99421751,0.11737814,"Contest_21"
28,0,0,5.9704123,0.9986943,0.19103155,"Contest_21"
90,0,0,4.1597986,0.99515015,0.35880676,"Contest_21"
190,0,0,19.371126,0.98862153,0.21819201,"Contest_21"
476,0,0,1.5460883,0.98097372,0.18523702,"Contest_21"
76,0,0,4.169817,0.99533671,0.26734442,"Contest_21"
60,0,0,3.2905343,0.99626935,0.53589845,"Contest_21"
138,0,0,6.2187886,0.99216563,0.072517782,"Contest_21"
19,0,0,17.767544,0.9986943,0.59264624,"Contest_21"
96,0,0,26.212353,0.99347138,0.13366707,"Contest_21"
83,0,0,NA,0.99421751,0.11270551,"Contest_21"
65,0,0,9.9627829,0.99570978,0.3351973,"Contest_21"
45,0,0,8.3983755,0.99626935,0.41939807,"Contest_21"
132,0,0,2.8526747,0.99272525,0.25577587,"Contest_21"
28,0,0,4.0024028,0.9986943,0.71257865,"Contest_21"
346,0,0,4.2170415,0.98302555,0.22376597,"Contest_21"
113,0,0,26.171545,0.99365789,0.24664049,"Contest_21"
216,0,0,NA,0.99179256,0.11705593,"Contest_21"
44,0,0,4.1057072,0.99645591,0.56069857,"Contest_21"
78,0,0,6.1348195,0.99608284,0.36864516,"Contest_21"
62,0,0,6.2161965,0.99515015,0.34658748,"Contest_21"
12,0,0,5.6078081,0.9988808,0.32069954,"Contest_21"
93,0,0,9.9704494,0.99570978,0.24621315,"Contest_21"
180,0,0,8.6084156,0.99272525,0.063479364,"Contest_21"
221,0,0,2.8642197,0.98694271,0.12590793,"Contest_21"
63,0,0,4.1633587,0.99533671,0.11999505,"Contest_21"
352,0,1,1.691028,0.98321211,0.17042457,"Contest_21"
329,0,0,2.490412,0.98302555,0.121184,"Contest_21"
121,0,0,NA,0.99235219,0.17014624,"Contest_21"
69,0,0,1.9739025,0.99626935,0.21766216,"Contest_21"
138,0,0,6.1878705,0.99384445,0.09663105,"Contest_21"
24,0,0,2.3588424,0.99794817,0.29401907,"Contest_21"
164,0,0,19.311525,0.99141949,0.14380458,"Contest_21"
99,0,0,8.5196161,0.99328482,0.4441576,"Contest_21"
123,0,0,19.24412,0.99085993,0.11291667,"Contest_21"
76,0,0,2.4423363,0.99533671,0.28647065,"Contest_21"
203,0,0,4.2342906,0.99011379,0.090459198,"Contest_21"
259,0,0,11.157998,0.98563701,0.15855026,"Contest_21"
47,0,0,2.4213572,0.99626935,0.12005917,"Contest_21"
34,0,0,9.7253475,0.9975751,0.46434122,"Contest_21"
31,0,0,2.7012689,0.99813467,0.2583364,"Contest_21"
51,0,0,6.0775981,0.9975751,0.49370176,"Contest_21"
21,0,0,5.8778987,0.99850774,0.52714509,"Contest_21"
24,0,0,NA,0.99776161,0.22907105,"Contest_21"
11,0,0,2.268914,0.99906737,0.4866657,"Contest_21"
20,0,0,18.177876,0.99850774,0.30538121,"Contest_21"
248,0,1,2.4854841,0.98675621,0.097938247,"Contest_21"
267,0,0,9.127985,0.98339862,0.054482002,"Contest_21"
246,0,0,2.8659351,0.98638314,0.12772885,"Contest_21"
8,0,0,NA,0.9988808,0.94662744,"Contest_21"
36,0,0,NA,0.99682897,0.39963344,"Contest_21"
18,0,0,14.460225,0.99850774,0.48569554,"Contest_21"
22,0,0,14.695689,0.99832124,0.98666573,"Contest_21"
18,0,0,44.059666,0.99832124,0.3866657,"Contest_21"
13,0,0,24.469173,0.99832124,0.31999904,"Contest_21"
333,0,0,7.9972353,0.99123299,0.068745054,"Contest_21"
94,0,0,2.8214242,0.99552321,0.21169676,"Contest_21"
297,0,0,2.8724809,0.98395824,0.17031375,"Contest_21"
56,0,0,2.7696583,0.99738854,0.46047866,"Contest_21"
23,0,0,5.9076014,0.9988808,0.34752172,"Contest_21"
131,0,0,2.4747329,0.99235219,0.11309712,"Contest_21"
122,0,0,1.9221331,0.99235219,0.16936807,"Contest_21"
131,0,0,2.7460713,0.99216563,0.17160664,"Contest_21"
156,0,0,2.3126097,0.98824847,0.10695375,"Contest_21"
97,0,0,4.1984878,0.99477708,0.44368184,"Contest_21"
61,0,0,NA,0.99570978,0.14051186,"Contest_21"
387,0,0,3.0845463,0.98209292,0.29818985,"Contest_21"
122,0,0,4.2126827,0.99253869,0.14951813,"Contest_21"
39,0,0,2.7755387,0.99738854,0.19431055,"Contest_21"
58,0,0,9.9271765,0.99645591,0.17299376,"Contest_21"
80,0,0,2.4601426,0.99421751,0.12800708,"Contest_21"
36,0,0,5.993464,0.99720204,0.20084324,"Contest_21"
216,0,0,5.3910375,0.98563701,0.10334387,"Contest_21"
272,0,0,2.071223,0.98880804,0.19705531,"Contest_21"
26,0,0,6.0006709,0.9986943,0.60236025,"Contest_21"
165,0,0,2.4773548,0.99011379,0.18514681,"Contest_21"
75,0,0,5.9813051,0.99477708,0.21407573,"Contest_21"
400,0,0,2.4928954,0.97985452,0.083767138,"Contest_21"
43,0,0,14.695844,0.99738854,0.41848108,"Contest_21"
114,0,0,19.249153,0.99123299,0.13648291,"Contest_21"
185,0,0,4.2258129,0.99123299,0.23569144,"Contest_21"
190,0,0,2.4860921,0.98619658,0.066411763,"Contest_21"
144,0,0,1.9581773,0.99141949,0.2013033,"Contest_21"
210,0,0,4.2398729,0.98955417,0.24386755,"Contest_21"
165,0,0,2.4792616,0.9889946,0.24028678,"Contest_21"
265,0,1,26.515768,0.98601007,0.15058494,"Contest_21"
32,0,0,46.595871,0.99645591,0.13904665,"Contest_21"
51,0,0,4.1560097,0.99477708,0.18307802,"Contest_21"
54,0,0,6.7435513,0.99496365,0.10947273,"Contest_21"
20,0,0,2.7012696,0.99832124,0.72152323,"Contest_21"
237,0,0,1.5665736,0.98563701,0.12587784,"Contest_21"
48,0,0,9.8935452,0.99570978,0.33807337,"Contest_21"
46,0,0,2.0617571,0.99701548,0.19792438,"Contest_21"
5,0,0,3.5510275,0.99925387,0.98548234,"Contest_21"
160,0,0,NA,0.99048686,0.14688277,"Contest_21"
169,0,0,2.8583875,0.99104643,0.21742402,"Contest_21"
227,0,0,2.4833639,0.98862153,0.15763247,"Contest_21"
108,0,0,15.37124,0.99347138,0.11290199,"Contest_21"
17,0,0,5.7823396,0.99850774,0.27237999,"Contest_21"
150,0,0,15.449487,0.99048686,0.089669578,"Contest_21"
75,0,0,NA,0.99421751,0.17318238,"Contest_21"
33,0,0,2.7558632,0.99720204,0.25637171,"Contest_21"
114,0,0,1.8680453,0.99309832,0.19502841,"Contest_21"
103,0,0,2.8485205,0.99216563,0.145292,"Contest_21"
43,0,0,15.023561,0.9975751,0.66944796,"Contest_21"
275,0,0,2.5857556,0.98134679,0.11265096,"Contest_21"
96,0,0,10.613541,0.99347138,0.17664355,"Contest_21"
46,0,0,2.5861864,0.9975751,0.24725723,"Contest_21"
76,0,1,6.1681328,0.99477708,0.15244122,"Contest_21"
62,0,0,2.4307334,0.99645591,0.16488075,"Contest_21"
56,0,0,9.7757244,0.99664241,0.16266112,"Contest_21"
28,0,0,4.0532656,0.99776161,0.34936732,"Contest_21"
119,1,1,8.6390362,0.99011379,0.30473784,"Contest_21"
269,0,0,19.385271,0.9889946,0.23503993,"Contest_21"
218,0,0,2.8635032,0.98955417,0.19370092,"Contest_21"
50,0,0,6.0936241,0.99608284,0.18252492,"Contest_21"
302,0,0,NA,0.98545045,0.10976107,"Contest_21"
82,0,0,1.2406327,0.99421751,0.37772575,"Contest_21"
138,0,0,30.084379,0.99216563,0.097999074,"Contest_21"
137,0,0,1.6063464,0.99216563,0.23278999,"Contest_21"
140,0,0,4.220027,0.99197912,0.2206891,"Contest_21"
177,0,0,5.225215,0.98526394,0.080512702,"Contest_21"
50,0,0,4.4671831,0.99608284,0.16553509,"Contest_21"
98,0,0,6.2657361,0.99440402,0.13372453,"Contest_21"
22,0,0,13.87167,0.99925387,0.98666573,"Contest_21"
71,0,0,4.0372019,0.99496365,0.18015167,"Contest_21"
50,0,0,6.2162151,0.99589628,0.28457156,"Contest_21"
164,0,0,4.2231088,0.99048686,0.29394734,"Contest_21"
193,0,0,6.3281879,0.99179256,0.30381426,"Contest_21"
43,0,0,3.6379213,0.99776161,0.44287655,"Contest_21"
97,0,0,4.1915083,0.99403095,0.21216893,"Contest_21"
121,0,0,4.2081976,0.99328482,0.16872965,"Contest_21"
82,0,0,2.8173265,0.99645591,0.26572874,"Contest_21"
78,0,0,6.8569484,0.99570978,0.15191054,"Contest_21"
105,0,0,3.7699361,0.99440402,0.2491191,"Contest_21"
44,0,0,18.499685,0.99738854,0.5503999,"Contest_21"
141,0,0,10.058566,0.99421751,0.1851875,"Contest_21"
174,0,0,2.8639855,0.98974073,0.11438533,"Contest_21"
83,0,0,19.064932,0.99608284,0.33822638,"Contest_21"
44,0,0,NA,0.99794817,0.34006917,"Contest_21"
38,0,0,2.7696981,0.99776161,0.41315076,"Contest_21"
44,0,0,6.1041374,0.99701548,0.29597172,"Contest_21"
95,0,0,6.2006612,0.99272525,0.099077016,"Contest_21"
98,1,1,NA,0.99589628,0.34502718,"Contest_21"
46,0,0,2.7808621,0.99720204,0.28799212,"Contest_21"
36,0,0,2.7696958,0.99794817,0.28316805,"Contest_21"
108,0,0,47.744877,0.99272525,0.22987853,"Contest_21"
151,0,0,4.2056932,0.99197912,0.30339184,"Contest_21"
366,0,1,4.579422,0.98302555,0.10852851,"Contest_21"
100,0,0,26.16028,0.99309832,0.30720919,"Contest_21"
52,0,0,2.8150721,0.99533671,0.20319021,"Contest_21"
113,0,0,30.146925,0.99141949,0.23952299,"Contest_21"
69,0,0,4.1853662,0.99496365,0.15879737,"Contest_21"
19,0,0,NA,0.9988808,0.65333235,"Contest_21"
47,0,0,NA,0.99608284,0.12791125,"Contest_21"
44,0,0,25.580366,0.99738854,0.31093836,"Contest_21"
174,0,0,2.861922,0.9889946,0.14816745,"Contest_21"
34,0,0,4.0972834,0.99701548,0.26743296,"Contest_21"
94,0,0,1.5281211,0.99272525,0.20993736,"Contest_21"
349,0,0,6.7789946,0.98078716,0.058120381,"Contest_21"
86,0,0,10.018737,0.99459058,0.10511116,"Contest_21"
16,0,0,2.3156846,0.99832124,0.34211028,"Contest_21"
223,0,0,26.507809,0.98619658,0.13152532,"Contest_21"
113,0,0,10.078579,0.99384445,0.41025651,"Contest_21"
172,0,0,1.6888654,0.99104643,0.13164929,"Contest_21"
197,0,0,47.992081,0.9891811,0.11776654,"Contest_21"
76,0,0,6.2269778,0.99533671,0.16059326,"Contest_21"
91,0,0,6.2657218,0.99403095,0.26115277,"Contest_21"
116,0,0,9.7985735,0.99328482,0.10562945,"Contest_21"
37,0,0,2.7856646,0.99701548,0.35118774,"Contest_21"
90,0,0,3.2637696,0.99253869,0.19273908,"Contest_21"
101,0,0,8.5436583,0.99515015,0.22145106,"Contest_21"
48,0,0,8.3693333,0.99664241,0.18692981,"Contest_21"
176,0,0,6.2295351,0.99085993,0.14981201,"Contest_21"
139,0,0,4.7736268,0.99085993,0.11581269,"Contest_21"
64,0,1,2.8250644,0.99459058,0.26604885,"Contest_21"
207,0,0,4.2416492,0.98712927,0.096384749,"Contest_21"
32,0,0,9.6623192,0.99738854,0.16848388,"Contest_21"
63,0,0,2.1967151,0.99570978,0.44764709,"Contest_21"
126,0,0,15.409952,0.99160606,0.29386163,"Contest_21"
104,0,0,6.2765961,0.99570978,0.27592856,"Contest_21"
34,0,0,5.9075828,0.99813467,0.36035705,"Contest_21"
62,0,0,47.098698,0.99570978,0.14051186,"Contest_21"
300,0,0,2.8725803,0.98470438,0.18388996,"Contest_21"
214,0,0,3.3278108,0.98862153,0.14528583,"Contest_21"
91,0,0,47.630207,0.99365789,0.18270995,"Contest_21"
47,0,0,15.182025,0.99570978,0.21224134,"Contest_21"
55,0,0,18.86174,0.99682897,0.20243834,"Contest_21"
198,0,0,15.495162,0.98694271,0.09882357,"Contest_21"
66,0,0,2.4507027,0.99477708,0.20977621,"Contest_21"
230,0,1,6.2541113,0.98601007,0.11578198,"Contest_21"
55,0,0,25.751358,0.99589628,0.1217683,"Contest_21"
59,0,0,46.884815,0.99626935,0.25171655,"Contest_21"
148,0,0,3.2580442,0.99197912,0.16535135,"Contest_21"
114,0,0,2.8090043,0.99421751,0.1697402,"Contest_21"
82,0,0,6.1516023,0.99440402,0.1895486,"Contest_21"
55,0,0,6.2039652,0.99589628,0.26717493,"Contest_21"
357,0,0,2.8740025,0.98190635,0.048757568,"Contest_21"
107,0,0,3.1108673,0.99179256,0.24603622,"Contest_21"
62,0,0,8.4111538,0.99664241,0.21845338,"Contest_21"
80,0,0,2.8150613,0.99626935,0.1676181,"Contest_21"
232,0,0,8.6420403,0.98862153,0.095805965,"Contest_21"
128,0,0,6.1857419,0.99253869,0.065295592,"Contest_21"
47,0,0,6.1644497,0.99664241,0.23821969,"Contest_21"
358,0,0,22.011169,0.97724307,0.095638238,"Contest_21"
101,0,0,2.6926637,0.99440402,0.22472098,"Contest_21"
127,0,0,2.6302438,0.99365789,0.20962432,"Contest_21"
247,0,0,3.8111553,0.98974073,0.085346013,"Contest_21"
65,0,0,29.545778,0.99626935,0.25658849,"Contest_21"
509,0,0,3.5411854,0.98041409,0.10940406,"Contest_21"
346,0,0,6.357954,0.98321211,0.087001123,"Contest_21"
137,0,0,10.907477,0.99216563,0.24462889,"Contest_21"
49,0,0,9.8171101,0.99720204,0.45947683,"Contest_21"
315,0,0,2.1701808,0.98171985,0.11660415,"Contest_21"
110,0,0,26.262739,0.99272525,0.10230849,"Contest_21"
103,0,0,2.8267229,0.99533671,0.23868975,"Contest_21"
71,0,0,6.0157871,0.99496365,0.097786672,"Contest_21"
292,0,0,5.1365323,0.98507738,0.25282851,"Contest_21"
133,0,0,4.6509461,0.99011379,0.066332214,"Contest_21"
210,0,0,2.5254292,0.98824847,0.24112983,"Contest_21"
32,0,0,9.7756786,0.99720204,0.18041638,"Contest_21"
266,0,0,4.9085646,0.98582351,0.085907467,"Contest_21"
135,0,0,3.2833569,0.99197912,0.10698599,"Contest_21"
196,0,1,5.5067067,0.98843497,0.18115458,"Contest_21"
157,0,0,30.206305,0.9903003,0.060846791,"Contest_21"
137,0,0,4.2200398,0.98974073,0.15379991,"Contest_21"
85,0,0,6.2449694,0.99459058,0.2817134,"Contest_21"
27,0,0,9.5312204,0.99850774,0.61093837,"Contest_21"
17,0,0,14.224634,0.99906737,0.4866657,"Contest_21"
16,0,0,2.2947748,0.99925387,0.83611417,"Contest_21"
147,0,1,15.343475,0.99309832,0.12420247,"Contest_21"
92,0,0,NA,0.99403095,0.20179097,"Contest_21"
94,0,0,2.4680099,0.99403095,0.2263446,"Contest_21"
51,0,0,25.751398,0.99664241,0.1965266,"Contest_21"
145,0,0,15.463428,0.99011379,0.083346672,"Contest_21"
